id,test,model,date,timestamp,agent,component,time
36,1,gpt-5.1,19/02/2026,291.8483672142029,Robot,9,10.43593
36,1,gpt-5.1,19/02/2026,302.28429222106934,HRC,9,10.00613
36,1,gpt-5.1,19/02/2026,312.2904176712036,Human,9,24.51812
37,2,gpt-5.1,19/02/2026,3.3001039028167725,Recognition,1,2.58837
37,2,gpt-5.1,19/02/2026,5.888631820678711,Prediction,1,2.39717
37,2,gpt-5.1,19/02/2026,8.30910849571228,Robot,1,7.57111
37,2,gpt-5.1,19/02/2026,15.880221843719482,Human,1,7.18282
37,2,gpt-5.1,19/02/2026,26.315520524978638,Recognition,2,2.70822
37,2,gpt-5.1,19/02/2026,29.02407670021057,Prediction,2,2.53355
37,2,gpt-5.1,19/02/2026,31.58528780937195,Robot,2,7.88691
37,2,gpt-5.1,19/02/2026,39.472198724746704,Human,2,10.9976
37,2,gpt-5.1,19/02/2026,53.73236846923828,Recognition,4,7.72992
37,2,gpt-5.1,19/02/2026,61.462493896484375,Prediction,4,2.47247
37,2,gpt-5.1,19/02/2026,63.96480965614319,Robot,4,7.46111
37,2,gpt-5.1,19/02/2026,71.42591547966003,HRC,4,19.1688
37,2,gpt-5.1,19/02/2026,90.59471845626831,Human,4,21.78645
37,2,gpt-5.1,19/02/2026,115.65439033508301,Recognition,3,2.71615
37,2,gpt-5.1,19/02/2026,118.37082767486572,Prediction,3,2.05981
37,2,gpt-5.1,19/02/2026,120.44582939147949,Robot,3,7.32906
37,2,gpt-5.1,19/02/2026,127.77489447593689,Human,3,8.9822
37,2,gpt-5.1,19/02/2026,140.03904509544373,Recognition,5,2.58677
37,2,gpt-5.1,19/02/2026,142.62601137161255,Prediction,5,2.03986
37,2,gpt-5.1,19/02/2026,144.77792954444885,Robot,5,8.54025
37,2,gpt-5.1,19/02/2026,153.3181872367859,Human,5,13.15156
37,2,gpt-5.1,19/02/2026,169.71603178977966,Recognition,6,3.2273
37,2,gpt-5.1,19/02/2026,172.9435520172119,Prediction,6,2.46411
37,2,gpt-5.1,19/02/2026,175.45030188560486,Robot,6,6.97944
37,2,gpt-5.1,19/02/2026,182.42974305152893,Human,6,27.40678
37,2,gpt-5.1,19/02/2026,213.1268389225006,Recognition,7,2.50608
37,2,gpt-5.1,19/02/2026,215.63316226005554,Prediction,7,1.72204
37,2,gpt-5.1,19/02/2026,217.38306283950806,Robot,7,8.10995
37,2,gpt-5.1,19/02/2026,225.4930157661438,Human,7,14.68727
37,2,gpt-5.1,19/02/2026,243.44900226593018,Recognition,8,2.76276
37,2,gpt-5.1,19/02/2026,246.211852312088,Prediction,8,2.09779
